年份,学校官网,学校,学院官网,学院,代码,proname_url,专业,总分,政治,英语,数学,408专业基础
2022,http://yz.kaoyan365.cn/school/yangtzeu/,长江大学,http://yz.kaoyan365.cn/school/yangtzeu/yuanxi/10296/,计算机科学College,081200,http://yz.kaoyan365.cn/school/yangtzeu/zhuanye/190002.html,计算机科学与技术,264,37,37,56,56
2022,http://yz.kaoyan365.cn/school/yangtzeu/,长江大学,http://yz.kaoyan365.cn/school/yangtzeu/yuanxi/10296/,计算机科学College,077500,http://yz.kaoyan365.cn/school/yangtzeu/zhuanye/190001.html,计算机科学与技术,288,40,40,60,60
2022,http://yz.kaoyan365.cn/school/yangtzeu/,长江大学,http://yz.kaoyan365.cn/school/yangtzeu/yuanxi/10296/,计算机科学College,081200,http://yz.kaoyan365.cn/school/yangtzeu/zhuanye/190007.html,计算机科学与技术,264,37,37,56,56
2022,http://yz.kaoyan365.cn/school/yangtzeu/,长江大学,http://yz.kaoyan365.cn/school/yangtzeu/yuanxi/10296/,计算机科学College,081200,http://yz.kaoyan365.cn/school/yangtzeu/zhuanye/190004.html,计算机科学与技术,264,37,37,56,56
2022,http://yz.kaoyan365.cn/school/yangtzeu/,长江大学,http://yz.kaoyan365.cn/school/yangtzeu/yuanxi/10296/,计算机科学College,081200,http://yz.kaoyan365.cn/school/yangtzeu/zhuanye/190005.html,计算机科学与技术,264,37,37,56,56
2022,http://yz.kaoyan365.cn/school/yangtzeu/,长江大学,http://yz.kaoyan365.cn/school/yangtzeu/yuanxi/10296/,计算机科学College,077500,http://yz.kaoyan365.cn/school/yangtzeu/zhuanye/190000.html,计算机科学与技术,288,40,40,60,60
2022,http://yz.kaoyan365.cn/school/yangtzeu/,长江大学,http://yz.kaoyan365.cn/school/yangtzeu/yuanxi/10296/,计算机科学College,081200,http://yz.kaoyan365.cn/school/yangtzeu/zhuanye/190008.html,计算机科学与技术,264,37,37,56,56
2022,http://yz.kaoyan365.cn/school/yangtzeu/,长江大学,http://yz.kaoyan365.cn/school/yangtzeu/yuanxi/10296/,计算机科学College,081200,http://yz.kaoyan365.cn/school/yangtzeu/zhuanye/190003.html,计算机科学与技术,264,37,37,56,56
2022,http://yz.kaoyan365.cn/school/yangtzeu/,长江大学,http://yz.kaoyan365.cn/school/yangtzeu/yuanxi/10296/,计算机科学College,077500,http://yz.kaoyan365.cn/school/yangtzeu/zhuanye/189999.html,计算机科学与技术,288,40,40,60,60
2022,http://yz.kaoyan365.cn/school/yangtzeu/,长江大学,http://yz.kaoyan365.cn/school/yangtzeu/yuanxi/10296/,计算机科学College,077500,http://yz.kaoyan365.cn/school/yangtzeu/zhuanye/189994.html,计算机科学与技术,288,40,40,60,60
2022,http://yz.kaoyan365.cn/school/yangtzeu/,长江大学,http://yz.kaoyan365.cn/school/yangtzeu/yuanxi/10296/,计算机科学College,077500,http://yz.kaoyan365.cn/school/yangtzeu/zhuanye/189995.html,计算机科学与技术,288,40,40,60,60
2022,http://yz.kaoyan365.cn/school/yangtzeu/,长江大学,http://yz.kaoyan365.cn/school/yangtzeu/yuanxi/10296/,计算机科学College,077500,http://yz.kaoyan365.cn/school/yangtzeu/zhuanye/189996.html,计算机科学与技术,288,40,40,60,60
2022,http://yz.kaoyan365.cn/school/wust/,武汉科技大学,http://yz.kaoyan365.cn/school/wust/yuanxi/10426/,计算机科学与技术College,083500,http://yz.kaoyan365.cn/school/wust/zhuanye/189407.html,Software Engineering,264,37,37,56,56
2022,http://yz.kaoyan365.cn/school/wust/,武汉科技大学,http://yz.kaoyan365.cn/school/wust/yuanxi/10426/,计算机科学与技术College,083500,http://yz.kaoyan365.cn/school/wust/zhuanye/189406.html,Software Engineering,264,37,37,56,56
2022,http://yz.kaoyan365.cn/school/wust/,武汉科技大学,http://yz.kaoyan365.cn/school/wust/yuanxi/10426/,计算机科学与技术College,083500,http://yz.kaoyan365.cn/school/wust/zhuanye/189405.html,Software Engineering,264,37,37,56,56
2022,http://yz.kaoyan365.cn/school/wust/,武汉科技大学,http://yz.kaoyan365.cn/school/wust/yuanxi/10426/,计算机科学与技术College,0812J2,http://yz.kaoyan365.cn/school/wust/zhuanye/189404.html,网络信息安全,264,37,37,56,56
2022,http://yz.kaoyan365.cn/school/wust/,武汉科技大学,http://yz.kaoyan365.cn/school/wust/yuanxi/10426/,计算机科学与技术College,0812J2,http://yz.kaoyan365.cn/school/wust/zhuanye/189403.html,网络信息安全,264,37,37,56,56
2022,http://yz.kaoyan365.cn/school/wust/,武汉科技大学,http://yz.kaoyan365.cn/school/wust/yuanxi/10426/,计算机科学与技术College,0812J2,http://yz.kaoyan365.cn/school/wust/zhuanye/189402.html,网络信息安全,264,37,37,56,56
2022,http://yz.kaoyan365.cn/school/wust/,武汉科技大学,http://yz.kaoyan365.cn/school/wust/yuanxi/10426/,计算机科学与技术College,081200,http://yz.kaoyan365.cn/school/wust/zhuanye/189401.html,计算机科学与技术,264,37,37,56,56
2022,http://yz.kaoyan365.cn/school/wust/,武汉科技大学,http://yz.kaoyan365.cn/school/wust/yuanxi/10426/,计算机科学与技术College,081200,http://yz.kaoyan365.cn/school/wust/zhuanye/189399.html,计算机科学与技术,264,37,37,56,56
2022,http://yz.kaoyan365.cn/school/wust/,武汉科技大学,http://yz.kaoyan365.cn/school/wust/yuanxi/10426/,计算机科学与技术College,081200,http://yz.kaoyan365.cn/school/wust/zhuanye/189400.html,计算机科学与技术,264,37,37,56,56
2022,http://yz.kaoyan365.cn/school/hust/,华中师范大学,http://yz.kaoyan365.cn/school/hust/yuanxi/10492/,计算机科学与技术College,081202,http://yz.kaoyan365.cn/school/hust/zhuanye/188997.html,计算机软件与理论,350,60,60,90,90
2022,http://yz.kaoyan365.cn/school/hust/,华中科技大学,http://yz.kaoyan365.cn/school/hust/yuanxi/10492/,计算机科学与技术College,081203,http://yz.kaoyan365.cn/school/hust/zhuanye/189002.html,计算机应用技术,350,60,60,90,90
2022,http://yz.kaoyan365.cn/school/hust/,华中科技大学,http://yz.kaoyan365.cn/school/hust/yuanxi/10492/,计算机科学与技术College,081203,http://yz.kaoyan365.cn/school/hust/zhuanye/189005.html,计算机应用技术,350,60,60,90,90
2022,http://yz.kaoyan365.cn/school/hust/,华中科技大学,http://yz.kaoyan365.cn/school/hust/yuanxi/10492/,计算机科学与技术College,081203,http://yz.kaoyan365.cn/school/hust/zhuanye/189004.html,计算机应用技术,350,60,60,90,90
2022,http://yz.kaoyan365.cn/school/hust/,华中科技大学,http://yz.kaoyan365.cn/school/hust/yuanxi/10492/,计算机科学与技术College,081202,http://yz.kaoyan365.cn/school/hust/zhuanye/189000.html,计算机软件与理论,350,60,60,90,90
2022,http://yz.kaoyan365.cn/school/hust/,华中科技大学,http://yz.kaoyan365.cn/school/hust/yuanxi/10492/,计算机科学与技术College,081203,http://yz.kaoyan365.cn/school/hust/zhuanye/189006.html,计算机应用技术,350,60,60,90,90
2022,http://yz.kaoyan365.cn/school/hust/,华中科技大学,http://yz.kaoyan365.cn/school/hust/yuanxi/10492/,计算机科学与技术College,081201,http://yz.kaoyan365.cn/school/hust/zhuanye/188992.html,计算机系统结构,350,60,50,90,90
2022,http://yz.kaoyan365.cn/school/hust/,华中科技大学,http://yz.kaoyan365.cn/school/hust/yuanxi/10492/,计算机科学与技术College,081202,http://yz.kaoyan365.cn/school/hust/zhuanye/188996.html,计算机软件与理论,350,60,60,90,90
2022,http://yz.kaoyan365.cn/school/hust/,华中科技大学,http://yz.kaoyan365.cn/school/hust/yuanxi/10492/,计算机科学与技术College,081202,http://yz.kaoyan365.cn/school/hust/zhuanye/188995.html,计算机软件与理论,350,60,60,90,90
2022,http://yz.kaoyan365.cn/school/hust/,华中科技大学,http://yz.kaoyan365.cn/school/hust/yuanxi/10492/,计算机科学与技术College,081202,http://yz.kaoyan365.cn/school/hust/zhuanye/188998.html,计算机软件与理论,350,60,60,90,90
2022,http://yz.kaoyan365.cn/school/hust/,华中科技大学,http://yz.kaoyan365.cn/school/hust/yuanxi/10492/,计算机科学与技术College,081202,http://yz.kaoyan365.cn/school/hust/zhuanye/188999.html,计算机软件与理论,350,60,60,90,90
2022,http://yz.kaoyan365.cn/school/hust/,华中科技大学,http://yz.kaoyan365.cn/school/hust/yuanxi/10492/,计算机科学与技术College,081203,http://yz.kaoyan365.cn/school/hust/zhuanye/189003.html,计算机应用技术,350,60,60,90,90
2022,http://yz.kaoyan365.cn/school/hust/,华中科技大学,http://yz.kaoyan365.cn/school/hust/yuanxi/10492/,计算机科学与技术College,081203,http://yz.kaoyan365.cn/school/hust/zhuanye/189001.html,计算机应用技术,350,60,60,90,90
2022,http://yz.kaoyan365.cn/school/hust/,华中科技大学,http://yz.kaoyan365.cn/school/hust/yuanxi/10492/,计算机科学与技术College,081201,http://yz.kaoyan365.cn/school/hust/zhuanye/188994.html,计算机系统结构,350,60,50,90,90
2022,http://yz.kaoyan365.cn/school/hust/,华中科技大学,http://yz.kaoyan365.cn/school/hust/yuanxi/10492/,计算机科学与技术College,081201,http://yz.kaoyan365.cn/school/hust/zhuanye/188993.html,计算机系统结构,350,60,50,90,90
2022,http://yz.kaoyan365.cn/school/hust/,华中科技大学,http://yz.kaoyan365.cn/school/hust/yuanxi/10492/,计算机科学与技术College,081201,http://yz.kaoyan365.cn/school/hust/zhuanye/188991.html,计算机系统结构,350,60,50,90,90
2022,http://yz.kaoyan365.cn/school/hust/,华中科技大学,http://yz.kaoyan365.cn/school/hust/yuanxi/10492/,计算机科学与技术College,081201,http://yz.kaoyan365.cn/school/hust/zhuanye/188990.html,计算机系统结构,350,60,50,90,90
2022,http://yz.kaoyan365.cn/school/whu/,武汉大学,http://yz.kaoyan365.cn/school/whu/yuanxi/10782/,计算机College,081200,http://yz.kaoyan365.cn/school/whu/zhuanye/188581.html,计算机科学与技术,290,50,50,70,75
2022,http://yz.kaoyan365.cn/school/whu/,武汉大学,http://yz.kaoyan365.cn/school/whu/yuanxi/10782/,计算机College,081200,http://yz.kaoyan365.cn/school/whu/zhuanye/188584.html,计算机科学与技术,290,50,50,70,75
2022,http://yz.kaoyan365.cn/school/whu/,武汉大学,http://yz.kaoyan365.cn/school/whu/yuanxi/10782/,计算机College,081200,http://yz.kaoyan365.cn/school/whu/zhuanye/188582.html,计算机科学与技术,290,50,50,70,75
2022,http://yz.kaoyan365.cn/school/whu/,武汉大学,http://yz.kaoyan365.cn/school/whu/yuanxi/10782/,计算机College,081200,http://yz.kaoyan365.cn/school/whu/zhuanye/188580.html,计算机科学与技术,290,50,50,70,75
2022,http://yz.kaoyan365.cn/school/whu/,武汉大学,http://yz.kaoyan365.cn/school/whu/yuanxi/10782/,计算机College,081200,http://yz.kaoyan365.cn/school/whu/zhuanye/188578.html,计算机科学与技术,290,50,50,70,75
2022,http://yz.kaoyan365.cn/school/whu/,武汉大学,http://yz.kaoyan365.cn/school/whu/yuanxi/10782/,计算机College,081200,http://yz.kaoyan365.cn/school/whu/zhuanye/188577.html,计算机科学与技术,290,50,50,70,75
2022,http://yz.kaoyan365.cn/school/whu/,武汉大学,http://yz.kaoyan365.cn/school/whu/yuanxi/10782/,计算机College,081200,http://yz.kaoyan365.cn/school/whu/zhuanye/188583.html,计算机科学与技术,290,50,50,70,75
2022,http://yz.kaoyan365.cn/school/whu/,武汉大学,http://yz.kaoyan365.cn/school/whu/yuanxi/10782/,计算机College,081200,http://yz.kaoyan365.cn/school/whu/zhuanye/188579.html,计算机科学与技术,290,50,50,70,75
2022,http://yz.kaoyan365.cn/school/whu/,武汉大学,http://yz.kaoyan365.cn/school/whu/yuanxi/10782/,计算机College,081200,http://yz.kaoyan365.cn/school/whu/zhuanye/188576.html,计算机科学与技术,290,50,50,70,75
2022,http://yz.kaoyan365.cn/school/whu/,武汉大学,http://yz.kaoyan365.cn/school/whu/yuanxi/10782/,计算机College,081200,http://yz.kaoyan365.cn/school/whu/zhuanye/188575.html,计算机科学与技术,290,50,50,70,75
2022,http://yz.kaoyan365.cn/school/whu/,武汉大学,http://yz.kaoyan365.cn/school/whu/yuanxi/10782/,计算机College,081200,http://yz.kaoyan365.cn/school/whu/zhuanye/188574.html,计算机科学与技术,290,50,50,70,75
2022,http://yz.kaoyan365.cn/school/whu/,武汉大学,http://yz.kaoyan365.cn/school/whu/yuanxi/10782/,计算机College,081200,http://yz.kaoyan365.cn/school/whu/zhuanye/188572.html,计算机科学与技术,290,50,50,70,75
2022,http://yz.kaoyan365.cn/school/whu/,武汉大学,http://yz.kaoyan365.cn/school/whu/yuanxi/10782/,计算机College,081200,http://yz.kaoyan365.cn/school/whu/zhuanye/188573.html,计算机科学与技术,290,50,50,70,75
2022,http://yz.kaoyan365.cn/school/whu/,武汉大学,http://yz.kaoyan365.cn/school/whu/yuanxi/10782/,计算机College,081200,http://yz.kaoyan365.cn/school/whu/zhuanye/188570.html,计算机科学与技术,290,50,50,70,75
2022,http://yz.kaoyan365.cn/school/whu/,武汉大学,http://yz.kaoyan365.cn/school/whu/yuanxi/10782/,计算机College,081200,http://yz.kaoyan365.cn/school/whu/zhuanye/188569.html,计算机科学与技术,290,50,50,70,75
2022,http://yz.kaoyan365.cn/school/whu/,武汉大学,http://yz.kaoyan365.cn/school/whu/yuanxi/10782/,计算机College,081200,http://yz.kaoyan365.cn/school/whu/zhuanye/188567.html,计算机科学与技术,290,50,50,70,75
2022,http://yz.kaoyan365.cn/school/whu/,武汉大学,http://yz.kaoyan365.cn/school/whu/yuanxi/10782/,计算机College,081200,http://yz.kaoyan365.cn/school/whu/zhuanye/188566.html,计算机科学与技术,290,50,50,70,75
2022,http://yz.kaoyan365.cn/school/whu/,武汉大学,http://yz.kaoyan365.cn/school/whu/yuanxi/10782/,计算机College,081200,http://yz.kaoyan365.cn/school/whu/zhuanye/188568.html,计算机科学与技术,290,50,50,70,75
2022,http://yz.kaoyan365.cn/school/whu/,武汉大学,http://yz.kaoyan365.cn/school/whu/yuanxi/10782/,计算机College,081200,http://yz.kaoyan365.cn/school/whu/zhuanye/188565.html,计算机科学与技术,290,50,50,70,75
2022,http://yz.kaoyan365.cn/school/whu/,武汉大学,http://yz.kaoyan365.cn/school/whu/yuanxi/10782/,计算机College,081200,http://yz.kaoyan365.cn/school/whu/zhuanye/188571.html,计算机科学与技术,290,50,50,70,75
2022,http://yz.kaoyan365.cn/school/btbu/,北京工商大学,http://yz.kaoyan365.cn/school/btbu/yuanxi/245/,计算机与信息工程College,081200,http://yz.kaoyan365.cn/school/btbu/zhuanye/187732.html,计算机科学与技术,264,37,37,56,56
2022,http://yz.kaoyan365.cn/school/btbu/,北京工商大学,http://yz.kaoyan365.cn/school/btbu/yuanxi/245/,计算机与信息工程College,081200,http://yz.kaoyan365.cn/school/btbu/zhuanye/187733.html,计算机科学与技术,264,37,37,56,56
2022,http://yz.kaoyan365.cn/school/btbu/,北京工商大学,http://yz.kaoyan365.cn/school/btbu/yuanxi/245/,计算机与信息工程College,081200,http://yz.kaoyan365.cn/school/btbu/zhuanye/187736.html,计算机科学与技术,264,37,37,56,56
2022,http://yz.kaoyan365.cn/school/btbu/,北京工商大学,http://yz.kaoyan365.cn/school/btbu/yuanxi/245/,计算机与信息工程College,081200,http://yz.kaoyan365.cn/school/btbu/zhuanye/187735.html,计算机科学与技术,264,37,37,56,56
2023,http://yz.kaoyan365.cn/school/btbu/,北京工商大学,http://yz.kaoyan365.cn/school/btbu/yuanxi/245/,计算机与信息工程College,081200,http://yz.kaoyan365.cn/school/btbu/zhuanye/187737.html,计算机科学与技术,264,37,37,56,56
2023,http://yz.kaoyan365.cn/school/btbu/,北京工商大学,http://yz.kaoyan365.cn/school/btbu/yuanxi/245/,计算机与信息工程College,081200,http://yz.kaoyan365.cn/school/btbu/zhuanye/187734.html,计算机科学与技术,264,37,37,56,56
2023,http://yz.kaoyan365.cn/school/henau/,河南Agriculture大学,http://yz.kaoyan365.cn/school/henau/yuanxi/6097/,信息与管理科学College,081200,http://yz.kaoyan365.cn/school/henau/zhuanye/186336.html,计算机科学与技术,264,37,37,56,56
2023,http://yz.kaoyan365.cn/school/henau/,河南Agriculture大学,http://yz.kaoyan365.cn/school/henau/yuanxi/6097/,信息与管理科学College,081200,http://yz.kaoyan365.cn/school/henau/zhuanye/186335.html,计算机科学与技术,264,37,37,56,56
2023,http://yz.kaoyan365.cn/school/henau/,河南Agriculture大学,http://yz.kaoyan365.cn/school/henau/yuanxi/6097/,信息与管理科学College,081200,http://yz.kaoyan365.cn/school/henau/zhuanye/186334.html,计算机科学与技术,264,37,37,56,56
2023,http://yz.kaoyan365.cn/school/zzti/,中原工College,http://yz.kaoyan365.cn/school/zzti/yuanxi/6108/,计算机College,081200,http://yz.kaoyan365.cn/school/zzti/zhuanye/186202.html,计算机科学与技术,264,37,37,56,56
2023,http://yz.kaoyan365.cn/school/zzti/,中原工College,http://yz.kaoyan365.cn/school/zzti/yuanxi/6108/,计算机College,081200,http://yz.kaoyan365.cn/school/zzti/zhuanye/186201.html,计算机科学与技术,264,37,37,56,56
2023,http://yz.kaoyan365.cn/school/zzti/,中原工College,http://yz.kaoyan365.cn/school/zzti/yuanxi/6108/,计算机College,081200,http://yz.kaoyan365.cn/school/zzti/zhuanye/186199.html,计算机科学与技术,264,37,37,56,56
2023,http://yz.kaoyan365.cn/school/zzti/,中原工College,http://yz.kaoyan365.cn/school/zzti/yuanxi/6108/,计算机College,081200,http://yz.kaoyan365.cn/school/zzti/zhuanye/186198.html,计算机科学与技术,264,37,37,56,56
2023,http://yz.kaoyan365.cn/school/zzti/,中原工College,http://yz.kaoyan365.cn/school/zzti/yuanxi/6108/,计算机College,081200,http://yz.kaoyan365.cn/school/zzti/zhuanye/186200.html,计算机科学与技术,264,37,37,56,56
2023,http://yz.kaoyan365.cn/school/hpu/,河南理工大学,http://yz.kaoyan365.cn/school/hpu/yuanxi/6237/,计算机科学与技术College,083500,http://yz.kaoyan365.cn/school/hpu/zhuanye/185491.html,Software Engineering,264,37,37,56,56
2023,http://yz.kaoyan365.cn/school/hpu/,河南理工大学,http://yz.kaoyan365.cn/school/hpu/yuanxi/6237/,计算机科学与技术College,081200,http://yz.kaoyan365.cn/school/hpu/zhuanye/185488.html,计算机科学与技术,264,37,37,56,56
2023,http://yz.kaoyan365.cn/school/hpu/,河南理工大学,http://yz.kaoyan365.cn/school/hpu/yuanxi/6237/,计算机科学与技术College,081200,http://yz.kaoyan365.cn/school/hpu/zhuanye/185490.html,计算机科学与技术,264,37,37,56,56
2023,http://yz.kaoyan365.cn/school/hpu/,河南理工大学,http://yz.kaoyan365.cn/school/hpu/yuanxi/6237/,计算机科学与技术College,081200,http://yz.kaoyan365.cn/school/hpu/zhuanye/185489.html,计算机科学与技术,264,37,37,56,56
2023,http://yz.kaoyan365.cn/school/hpu/,河南理工大学,http://yz.kaoyan365.cn/school/hpu/yuanxi/6237/,计算机科学与技术College,083500,http://yz.kaoyan365.cn/school/hpu/zhuanye/185492.html,Software Engineering,264,37,37,56,56
2023,http://yz.kaoyan365.cn/school/hpu/,河南理工大学,http://yz.kaoyan365.cn/school/hpu/yuanxi/6237/,计算机科学与技术College,083500,http://yz.kaoyan365.cn/school/hpu/zhuanye/185493.html,Software Engineering,264,37,37,56,56
2023,http://yz.kaoyan365.cn/school/njtu/,北京交通大学,http://yz.kaoyan365.cn/school/njtu/yuanxi/140/,软件College,081200,http://yz.kaoyan365.cn/school/njtu/zhuanye/185321.html,计算机科学与技术,264,45,45,65,56
2023,http://yz.kaoyan365.cn/school/njtu/,北京交通大学,http://yz.kaoyan365.cn/school/njtu/yuanxi/140/,软件College,081200,http://yz.kaoyan365.cn/school/njtu/zhuanye/185320.html,计算机科学与技术,264,45,45,65,56
2023,http://yz.kaoyan365.cn/school/njtu/,北京交通大学,http://yz.kaoyan365.cn/school/njtu/yuanxi/140/,软件College,081200,http://yz.kaoyan365.cn/school/njtu/zhuanye/185324.html,计算机科学与技术,264,45,45,65,56
2023,http://yz.kaoyan365.cn/school/njtu/,北京交通大学,http://yz.kaoyan365.cn/school/njtu/yuanxi/140/,软件College,081200,http://yz.kaoyan365.cn/school/njtu/zhuanye/185323.html,计算机科学与技术,264,45,45,65,56
2023,http://yz.kaoyan365.cn/school/njtu/,北京交通大学,http://yz.kaoyan365.cn/school/njtu/yuanxi/140/,软件College,081200,http://yz.kaoyan365.cn/school/njtu/zhuanye/185322.html,计算机科学与技术,264,45,45,65,56
2023,http://yz.kaoyan365.cn/school/sdufe/,山东财经大学,http://yz.kaoyan365.cn/school/sdufe/yuanxi/6634/,计算机科学与技术College,081203,http://yz.kaoyan365.cn/school/sdufe/zhuanye/184720.html,计算机应用技术,264,37,37,56,56
2023,http://yz.kaoyan365.cn/school/sdufe/,山东财经大学,http://yz.kaoyan365.cn/school/sdufe/yuanxi/6634/,计算机科学与技术College,0812Z1,http://yz.kaoyan365.cn/school/sdufe/zhuanye/184722.html,数字媒体技术,264,37,37,56,56
2023,http://yz.kaoyan365.cn/school/sdufe/,山东财经大学,http://yz.kaoyan365.cn/school/sdufe/yuanxi/6634/,计算机科学与技术College,0812J1,http://yz.kaoyan365.cn/school/sdufe/zhuanye/184721.html,Financial Studies信息工程,264,37,37,56,56
2023,http://yz.kaoyan365.cn/school/sdufe/,山东财经大学,http://yz.kaoyan365.cn/school/sdufe/yuanxi/6634/,计算机科学与技术College,081202,http://yz.kaoyan365.cn/school/sdufe/zhuanye/184719.html,计算机软件与理论,264,37,37,56,56
2023,http://yz.kaoyan365.cn/school/ldu/,鲁东大学,http://yz.kaoyan365.cn/school/ldu/yuanxi/6658/,信息与电气工程College,081200,http://yz.kaoyan365.cn/school/ldu/zhuanye/184639.html,计算机科学与技术,-,-,-,-,-
2023,http://yz.kaoyan365.cn/school/ldu/,鲁东大学,http://yz.kaoyan365.cn/school/ldu/yuanxi/6658/,信息与电气工程College,081200,http://yz.kaoyan365.cn/school/ldu/zhuanye/184637.html,计算机科学与技术,-,-,-,-,-
2023,http://yz.kaoyan365.cn/school/ldu/,鲁东大学,http://yz.kaoyan365.cn/school/ldu/yuanxi/6658/,信息与电气工程College,081200,http://yz.kaoyan365.cn/school/ldu/zhuanye/184638.html,计算机科学与技术,-,-,-,-,-
2023,http://yz.kaoyan365.cn/school/sdnu/,山东师范大学,http://yz.kaoyan365.cn/school/sdnu/yuanxi/6770/,信息科学与工程College,081200,http://yz.kaoyan365.cn/school/sdnu/zhuanye/184096.html,计算机科学与技术,264,37,37,56,56
2023,http://yz.kaoyan365.cn/school/sdnu/,山东师范大学,http://yz.kaoyan365.cn/school/sdnu/yuanxi/6770/,信息科学与工程College,081200,http://yz.kaoyan365.cn/school/sdnu/zhuanye/184095.html,计算机科学与技术,264,37,37,56,56
2023,http://yz.kaoyan365.cn/school/sdnu/,山东师范大学,http://yz.kaoyan365.cn/school/sdnu/yuanxi/6770/,信息科学与工程College,081200,http://yz.kaoyan365.cn/school/sdnu/zhuanye/184094.html,计算机科学与技术,264,37,37,56,56
2023,http://yz.kaoyan365.cn/school/sdnu/,山东师范大学,http://yz.kaoyan365.cn/school/sdnu/yuanxi/6770/,信息科学与工程College,081200,http://yz.kaoyan365.cn/school/sdnu/zhuanye/184093.html,计算机科学与技术,264,37,37,56,56
2023,http://yz.kaoyan365.cn/school/sdau/,山东Agriculture大学,http://yz.kaoyan365.cn/school/sdau/yuanxi/7058/,信息科学与工程College,081200,http://yz.kaoyan365.cn/school/sdau/zhuanye/183188.html,计算机科学与技术,287,37,37,56,56
2023,http://yz.kaoyan365.cn/school/sdau/,山东Agriculture大学,http://yz.kaoyan365.cn/school/sdau/yuanxi/7058/,信息科学与工程College,081200,http://yz.kaoyan365.cn/school/sdau/zhuanye/183189.html,计算机科学与技术,287,37,37,56,56
2023,http://yz.kaoyan365.cn/school/sdau/,山东Agriculture大学,http://yz.kaoyan365.cn/school/sdau/yuanxi/7058/,信息科学与工程College,081200,http://yz.kaoyan365.cn/school/sdau/zhuanye/183190.html,计算机科学与技术,287,37,37,56,56
2023,http://yz.kaoyan365.cn/school/sdut/,山东理工大学,http://yz.kaoyan365.cn/school/sdut/yuanxi/7078/,计算机科学与技术College,081200,http://yz.kaoyan365.cn/school/sdut/zhuanye/183022.html,计算机科学与技术,264,37,37,56,56
2023,http://yz.kaoyan365.cn/school/sdut/,山东理工大学,http://yz.kaoyan365.cn/school/sdut/yuanxi/7078/,计算机科学与技术College,081200,http://yz.kaoyan365.cn/school/sdut/zhuanye/183019.html,计算机科学与技术,264,37,37,56,56
2023,http://yz.kaoyan365.cn/school/sdut/,山东理工大学,http://yz.kaoyan365.cn/school/sdut/yuanxi/7078/,计算机科学与技术College,081200,http://yz.kaoyan365.cn/school/sdut/zhuanye/183021.html,计算机科学与技术,264,37,37,56,56
2023,http://yz.kaoyan365.cn/school/sdut/,山东理工大学,http://yz.kaoyan365.cn/school/sdut/yuanxi/7078/,计算机科学与技术College,081200,http://yz.kaoyan365.cn/school/sdut/zhuanye/183020.html,计算机科学与技术,264,37,37,56,56
2023,http://yz.kaoyan365.cn/school/tju/,天津大学,http://yz.kaoyan365.cn/school/tju/yuanxi/1605/,计算机科学与技术College,081203,http://yz.kaoyan365.cn/school/tju/zhuanye/182934.html,计算机应用技术,-,-,-,-,-
2023,http://yz.kaoyan365.cn/school/tju/,天津大学,http://yz.kaoyan365.cn/school/tju/yuanxi/1605/,计算机科学与技术College,081203,http://yz.kaoyan365.cn/school/tju/zhuanye/182937.html,计算机应用技术,-,-,-,-,-
2023,http://yz.kaoyan365.cn/school/tju/,天津大学,http://yz.kaoyan365.cn/school/tju/yuanxi/1605/,计算机科学与技术College,081203,http://yz.kaoyan365.cn/school/tju/zhuanye/182936.html,计算机应用技术,-,-,-,-,-
2023,http://yz.kaoyan365.cn/school/tju/,天津大学,http://yz.kaoyan365.cn/school/tju/yuanxi/1605/,计算机科学与技术College,081203,http://yz.kaoyan365.cn/school/tju/zhuanye/182932.html,计算机应用技术,-,-,-,-,-
2023,http://yz.kaoyan365.cn/school/tju/,天津大学,http://yz.kaoyan365.cn/school/tju/yuanxi/1605/,计算机科学与技术College,081203,http://yz.kaoyan365.cn/school/tju/zhuanye/182935.html,计算机应用技术,-,-,-,-,-
2023,http://yz.kaoyan365.cn/school/tju/,天津大学,http://yz.kaoyan365.cn/school/tju/yuanxi/1605/,计算机科学与技术College,081203,http://yz.kaoyan365.cn/school/tju/zhuanye/182933.html,计算机应用技术,-,-,-,-,-
2023,http://yz.kaoyan365.cn/school/sdjzu/,山东Architecture大学,http://yz.kaoyan365.cn/school/sdjzu/yuanxi/7111/,计算机科学与技术College,081203,http://yz.kaoyan365.cn/school/sdjzu/zhuanye/182865.html,计算机应用技术,264,37,37,56,56
2023,http://yz.kaoyan365.cn/school/xauat/,XianArchitecture科技大学,http://yz.kaoyan365.cn/school/xauat/yuanxi/3098/,信息与控制工程College,081200,http://yz.kaoyan365.cn/school/xauat/zhuanye/182760.html,计算机科学与技术,264,37,37,56,56
2023,http://yz.kaoyan365.cn/school/xauat/,XianArchitecture科技大学,http://yz.kaoyan365.cn/school/xauat/yuanxi/3098/,信息与控制工程College,081200,http://yz.kaoyan365.cn/school/xauat/zhuanye/182759.html,计算机科学与技术,264,37,37,56,56
2023,http://yz.kaoyan365.cn/school/xauat/,XianArchitecture科技大学,http://yz.kaoyan365.cn/school/xauat/yuanxi/3098/,信息与控制工程College,081200,http://yz.kaoyan365.cn/school/xauat/zhuanye/182758.html,计算机科学与技术,264,37,37,56,56
2023,http://yz.kaoyan365.cn/school/qust/,青岛科技大学,http://yz.kaoyan365.cn/school/qust/yuanxi/7165/,信息College,081200,http://yz.kaoyan365.cn/school/qust/zhuanye/182511.html,计算机科学与技术,264,37,37,56,56
